Round,Player1,Player1_Deck,Player1_Wins,Player2,Player2_Deck,Player2_Wins,Draws,IsBye,Result
10,RobertFalk,Azorius Tempo,2,Nicholas Giallorenzi,Azorius Tempo,0,0,False,RobertFalk won 2-0-0
10,Terry Stratton,Sultai Rhythm,1,Clinton Martin,Izzet Spellementals,2,0,False,Clinton Martin won 2-1-0
10,Jurrd,Izzet Elementals,0,Tyler Bird,Mono-Green Landfall,2,0,False,Tyler Bird won 2-0-0
10,Slater Claudel,Simic Rhythm,0,Joseph Countryman,Mono-Green Landfall,2,0,False,Joseph Countryman won 2-0-0
10,Rafael Marin,Izzet Lessons,0,Mike Gallichet,Izzet Prowess,2,0,False,Mike Gallichet won 2-0-0
10,FDiesel01,Gruul Landfall,0,Gabriel Nicholas,Izzet Prowess,2,0,False,Gabriel Nicholas won 2-0-0
10,Jacob Mitchell-Rabaey,Izzet Blink,0,rick schaffer,Azorius Otters,2,0,False,rick schaffer won 2-0-0
10,Ben Bauer,Mono-Red Aggro,0,Adam Fischer,Mono-Green Landfall,2,0,False,Adam Fischer won 2-0-0
10,Jim Bishop,Izzet Spellementals,0,Joseph Nunez,Simic Rhythm,2,0,False,Joseph Nunez won 2-0-0
10,Bob Culp,Dimir Excruciator,2,Pedro da Silva,Dimir Midrange,0,0,False,Bob Culp won 2-0-0
10,Craig Rocco,Golgari Midrange,2,PhyrexianJohn,Jeskai Control,1,0,False,Craig Rocco won 2-1-0
10,Will Kowalczyk,Izzet Lessons,1,Garland Muller,Dimir Midrange,2,0,False,Garland Muller won 2-1-0
10,dirk_mathews0263,Boros Dragons,0,James Dimitrov,Izzet Lessons,2,0,False,James Dimitrov won 2-0-0
10,Trevor Sharp,Izzet Lessons,2,SamBrown,Temur Harmonizer,0,0,False,Trevor Sharp won 2-0-0
10,Ezekial Riley,Simic Rhythm,2,Damian Del Nero,Simic Rhythm,0,0,False,Ezekial Riley won 2-0-0
10,Conor Panuccio,Izzet Lessons,1,Connor Mullaly,Simic Rhythm,2,0,False,Connor Mullaly won 2-1-0
11,Prez Kuhnke,Izzet Lessons,1,Jason Reid,Izzet Spellementals,2,0,False,Jason Reid won 2-1-0
11,Neil Estrada,Mono-Green Landfall,2,Christopher Kral,Azorius Tempo,0,0,False,Neil Estrada won 2-0-0
11,Chris Danis,Dimir Midrange,0,Maxx Kominowski,Izzet Lessons,2,,False,Maxx Kominowski won 2-0-0
11,Tyson Roylance,Bant Airbending,2,Moomkes,Izzet Elementals,0,0,False,Tyson Roylance won 2-0-0
11,John Slimak,Temur Rhythm,1,Jordan Vonderwell,Mono-Green Landfall,2,0,False,Jordan Vonderwell won 2-1-0
11,TerryEdwards,Mono-Green Landfall,1,Jack Yudt,Izzet Lessons,2,0,False,Jack Yudt won 2-1-0
11,Sergeykr,Sultai Reanimator,2,Danilo Prieto,Mono-Green Landfall,1,0,False,Sergeykr won 2-1-0
11,Samuel Coleman,Dimir Midrange,1,Philip Silberman,Mono-Green Landfall,2,0,False,Philip Silberman won 2-1-0
11,Allen Norman,Mono-Green Landfall,2,Pete Ingram,Mono-Green Landfall,0,0,False,Allen Norman won 2-0-0
11,Zane Toledo,Izzet Spellementals,1,Tyler Steinwand,Izzet Elementals,2,0,False,Tyler Steinwand won 2-1-0
11,Alan Hubbard,Simic Rhythm,2,Evan Higgins,Izzet Spellementals,0,0,False,Alan Hubbard won 2-0-0
11,Sam Bogue,Mono-Green Landfall,1,Haven Gilbert-Avila,Dimir Midrange,2,0,False,Haven Gilbert-Avila won 2-1-0
11,Bradley Schlesinger,Izzet Elementals,1,Grayson Nemets,Simic Rhythm,2,0,False,Grayson Nemets won 2-1-0
11,Liam Etelson,Mono-Green Landfall,1,Mae French,Izzet Lessons,2,0,False,Mae French won 2-1-0
11,Alan Ke,Simic Rhythm,2,Evan Vetter,Dimir Excruciator,1,0,False,Alan Ke won 2-1-0
11,Ryan Normandin,Dimir Excruciator,0,Jon Kennedy,Azorius Tempo,2,0,False,Jon Kennedy won 2-0-0
11,Michael DeBenedetto-Plummer,Dimir Excruciator,1,Will Krueger,Izzet Lessons,2,0,False,Will Krueger won 2-1-0
11,Luce Sedania,Azorius Tempo,0,Vasilios Morikis,Mono-Green Landfall,2,0,False,Vasilios Morikis won 2-0-0
11,John Puglisi Clark,Mono-Green Landfall,1,Wentong Zhang,Boros Dragons,2,0,False,Wentong Zhang won 2-1-0
11,Collins Mullen,Izzet Prowess,1,Gavin Perry,Mono-Green Landfall,2,0,False,Gavin Perry won 2-1-0
11,Joshua Willis,Izzet Lessons,1,Elijah Herr,Simic Rhythm,2,0,False,Elijah Herr won 2-1-0
11,Matt Xu,Mono-Green Landfall,1,Rohit Golconda,Azorius Tempo,2,0,False,Rohit Golconda won 2-1-0
11,Kristopher McNeill,Bant Airbending,2,Benji Solomon,Mono-Green Landfall,0,0,False,Kristopher McNeill won 2-0-0
11,Isaac Murray-Stark,Izzet Spellementals,2,Darkonekosuke,Mono-Green Landfall,0,0,False,Isaac Murray-Stark won 2-0-0
11,BoshNRoll_Brian,Simic Rhythm,2,Ashersf,Izzet Looting,1,0,False,BoshNRoll_Brian won 2-1-0
11,Nico Ferrigno,Mono-Green Landfall,1,Gavin Meagher,Izzet Prowess,2,0,False,Gavin Meagher won 2-1-0
11,Elle Ashby,Izzet Prowess,2,GKraeft,Esper Pixie,0,0,False,Elle Ashby won 2-0-0
11,Zachary Aymie,Izzet Elementals,1,Omri Khaykovich,Izzet Lessons,2,0,False,Omri Khaykovich won 2-1-0
11,Leonard Routh,Izzet Prowess,0,AWaynee1337,Izzet Spellementals,2,0,False,AWaynee1337 won 2-0-0
11,Angus Johnson,Izzet Spellementals,1,John Wager,Izzet Spellementals,2,0,False,John Wager won 2-1-0
11,Devon Straub,Dimir Excruciator,2,Aleksander Jones,Azorius Tempo,1,0,False,Devon Straub won 2-1-0
11,Tim Wilson,Mono-Green Landfall,0,BrandonBurks,Sultai Control,2,0,False,BrandonBurks won 2-0-0
11,wallace69,Izzet Lessons,1,Bruxx,Temur Harmonizer,2,,False,Bruxx won 2-1-0
11,Logan Hulley,Izzet Elementals,1,Richard LIU,Izzet Otters,2,0,False,Richard LIU won 2-1-0
11,robert seder,Dimir Excruciator,0,Jordan Selesnick,Dimir Midrange,2,0,False,Jordan Selesnick won 2-0-0
11,Keegan Wolohan,Izzet Spellementals,2,Douglas Bailey,Mono-Green Landfall,0,0,False,Keegan Wolohan won 2-0-0
11,Trenton Hawes,Dimir Excruciator,2,Sasson Batatt,Dimir Midrange,0,0,False,Trenton Hawes won 2-0-0
11,Ethan Kolby,Izzet Lessons,2,Wyatt Gibson,Simic Rhythm,1,0,False,Ethan Kolby won 2-1-0
11,Mike Gallichet,Izzet Prowess,2,Alfredo Barragan,Izzet Lessons,1,0,False,Mike Gallichet won 2-1-0
11,Sanggu Lee,Dimir Excruciator,1,Austin Walker,Azorius Tempo,2,0,False,Austin Walker won 2-1-0
11,Nick Deriu,Four-Color Control,1,Basta,Izzet Elementals,2,0,False,Basta won 2-1-0
11,Chas Hinkle,Dimir Midrange,1,ch4rm2nd0r,Mono-Red Aggro,2,0,False,ch4rm2nd0r won 2-1-0
11,Pete Williams,Rakdos Monument,2,PhyrexianJohn,Jeskai Control,1,0,False,Pete Williams won 2-1-0
11,Michael Gwynn,Grixis Elementals,2,PercioMelo,Izzet Lessons,0,0,False,Michael Gwynn won 2-0-0
11,Gabriel Maxson,Izzet Lessons,2,Ezekial Riley,Simic Rhythm,0,0,False,Gabriel Maxson won 2-0-0
11,Kevin Thanakit,Dimir Midrange,1,Berkley Gryder,Azorius Tempo,2,0,False,Berkley Gryder won 2-1-0
11,Jess Williams,Izzet Lessons,1,ericmarkel,Mono-Red Aggro,2,0,False,ericmarkel won 2-1-0
11,Patrick Richardson,Azorius Otters,1,Reed Johnston,Grixis Elementals,2,0,False,Reed Johnston won 2-1-0
11,Jason Qiu,Temur Harmonizer,2,Terry Stratton,Sultai Rhythm,0,0,False,Jason Qiu won 2-0-0
11,Greg Schafer,Dimir Midrange,2,Bob Culp,Dimir Excruciator,1,0,False,Greg Schafer won 2-1-0
11,Ted Loewenthal,Mono-Green Landfall,2,Brian Rogers,Izzet Lessons,1,0,False,Ted Loewenthal won 2-1-0
11,Will Harms,Dimir Midrange,0,Cheech2k10,Mono-Green Landfall,2,0,False,Cheech2k10 won 2-0-0
11,Evan Heritage,Izzet Lessons,2,The Dark Stream,Sultai Rhythm,0,0,False,Evan Heritage won 2-0-0
11,Paul Green,Izzet Spellementals,2,Vaughn Weirens,Mono-Green Landfall,0,0,False,Paul Green won 2-0-0
11,Wesley Hickman,Temur Rhythm,0,Jackson McMillan,Gruul Landfall,2,0,False,Jackson McMillan won 2-0-0
11,Raymond Menkov,Izzet Lessons,1,Izaak van Til,Izzet Prowess,2,0,False,Izaak van Til won 2-1-0
11,Yinan Wan,Sultai Reanimator,0,Simon Kamerow,Boros Dragons,2,0,False,Simon Kamerow won 2-0-0
11,Fletcher Johnson,Izzet Lessons,0,Zach Flynn,Izzet Lessons,2,0,False,Zach Flynn won 2-0-0
11,Harrison Kanfer,Izzet Lessons,2,Jack Weiss,Mono-Green Landfall,0,0,False,Harrison Kanfer won 2-0-0
11,jpmitnik,Izzet Elementals,2,Matthew Carlson,Izzet Elementals,1,0,False,jpmitnik won 2-1-0
11,Dylan Morgan,Dimir Midrange,1,Samuel Potter,Dimir Midrange,2,0,False,Samuel Potter won 2-1-0
11,KevinK1,Izzet Lessons,2,Teddy Froelich,Dimir Midrange,1,0,False,KevinK1 won 2-1-0
11,Jakob Pablo,Izzet Lessons,2,Samuel Braatz,Gruul Harmonizer,1,0,False,Jakob Pablo won 2-1-0
11,Camari Bolger,Temur Harmonizer,2,CameronTalbot,Mono-Red Aggro,0,0,False,Camari Bolger won 2-0-0
11,Ryan Goldberg,Dimir Excruciator,1,Christopher Henderson,Azorius Otters,2,0,False,Christopher Henderson won 2-1-0
11,Matthew Bond,Izzet Prowess,2,rick schaffer,Azorius Otters,0,0,False,Matthew Bond won 2-0-0
11,Hotgirlz,Boros Dragons,2,Jackisch,Dimir Midrange,0,0,False,Hotgirlz won 2-0-0
11,Charlie Dusterberg,Temur Harmonizer,2,Daniel Genova,Four-Color Rhythm,1,0,False,Charlie Dusterberg won 2-1-0
11,Joseph Puglisi,Temur Rhythm,0,Robert Wagner Krankel,Izzet Prowess,2,0,False,Robert Wagner Krankel won 2-0-0
11,Harrison Harp,Jeskai Control,2,travis bryant,Boros Dragons,1,0,False,Harrison Harp won 2-1-0
11,Trevor Dalrymple,Dimir Excruciator,0,Gabriel Joglar,Dimir Excruciator,2,0,False,Gabriel Joglar won 2-0-0
11,Parker Goff,Dimir Excruciator,2,Mikey Bishara,Izzet Elementals,0,0,False,Parker Goff won 2-0-0
11,Tysen Sample,Dimir Midrange,1,Robert Pounds,Rakdos Monument,2,0,False,Robert Pounds won 2-1-0
11,Richard Nealston,Grixis Elementals,2,Craig Rocco,Golgari Midrange,1,0,False,Richard Nealston won 2-1-0
11,Mickey Cushing,Dimir Excruciator,2,Graham Tarling,Gruul Landfall,1,0,False,Mickey Cushing won 2-1-0
11,RobertFalk,Azorius Tempo,2,Clinton Martin,Izzet Spellementals,1,0,False,RobertFalk won 2-1-0
11,James Drake,Izzet Lessons,2,Jdt01381,Izzet Prowess,0,0,False,James Drake won 2-0-0
11,sabastian daniels,Izzet Elementals,0,Joseph Nunez,Simic Rhythm,2,0,False,Joseph Nunez won 2-0-0
11,Zevin Faust,Azorius Tempo,2,James Dimitrov,Izzet Lessons,0,0,False,Zevin Faust won 2-0-0
11,Jerry Gao,Bant Airbending,2,Kai Nankoe,Mono-Green Landfall,1,0,False,Jerry Gao won 2-1-0
11,Ivan Espinosa,Bant Airbending,2,Aaron Lewis,Azorius Tempo,0,0,False,Ivan Espinosa won 2-0-0
11,Jack Hermsen,Simic Rhythm,1,William Hahn,Temur Harmonizer,2,0,False,William Hahn won 2-1-0
11,Fanchen Yang,Izzet Elementals,2,Hunter Ovington,Mono-Green Landfall,1,0,False,Fanchen Yang won 2-1-0
11,Ronan Casey,Izzet Lessons,2,MalevolentCreed,Dimir Excruciator,0,0,False,Ronan Casey won 2-0-0
11,Christopher Turnbull,Izzet Lessons,0,Jonathan Stange,Boros Dragons,2,0,False,Jonathan Stange won 2-0-0
11,Gabriel Nicholas,Izzet Prowess,2,JohnM1,Dimir Excruciator,0,0,False,Gabriel Nicholas won 2-0-0
11,Anibal Z,Izzet Lessons,2,Tyler Bird,Mono-Green Landfall,0,0,False,Anibal Z won 2-0-0
11,christopher bertone,Izzet Elementals,0,john norman,Mono-Red Aggro,2,0,False,john norman won 2-0-0
11,Joseph Countryman,Mono-Green Landfall,0,Talonflame23185,Mono-Green Landfall,2,0,False,Talonflame23185 won 2-0-0
11,Connor Mullaly,Simic Rhythm,0,Ryan Overturf,Izzet Prowess,2,0,False,Ryan Overturf won 2-0-0
11,Icecreaam,Izzet Prowess,1,Slavisa Tosanovic,Dimir Bounce,2,0,False,Slavisa Tosanovic won 2-1-0
11,mgarza,Boros Dragons,2,Lyfeinsurance,Sultai Roots,0,0,False,mgarza won 2-0-0
11,David Dufour,Boros Dragons,1,Garland Muller,Dimir Midrange,2,0,False,Garland Muller won 2-1-0
11,Alex Wells,Temur Harmonizer,1,Alex Poulosky,Izzet Prowess,2,0,False,Alex Poulosky won 2-1-0
11,Trevor Sharp,Izzet Lessons,1,Chris Hamilton,Mono-Green Landfall,2,0,False,Chris Hamilton won 2-1-0
11,Nick Osterude,Izzet Lessons,2,RileyLBJ,Dimir Control,0,0,False,Nick Osterude won 2-0-0
11,Nathan Kirner,Jeskai Control,2,Felix Grezes,Azorius Tempo,1,0,False,Nathan Kirner won 2-1-0
11,JDD,Dimir Excruciator,1,Kasey Jarvis,Simic Rhythm,2,0,False,Kasey Jarvis won 2-1-0
11,Isaac Sears,Mono-Green Landfall,1,JoePanthor,Jeskai Dragons,2,,False,JoePanthor won 2-1-0
11,Will Kowalczyk,Izzet Lessons,1,Patrick Albergo,Izzet Elementals,2,0,False,Patrick Albergo won 2-1-0
11,Ben Bauer,Mono-Red Aggro,0,Damian Del Nero,Simic Rhythm,2,0,False,Damian Del Nero won 2-0-0
11,Kevin Farrell,Mono-Green Landfall,2,William Heise,Temur Harmonizer,1,0,False,Kevin Farrell won 2-1-0
11,kongfuchris,Mono-Green Landfall,0,SamBrown,Temur Harmonizer,2,0,False,SamBrown won 2-0-0
11,Andrei Ionov,Mono-Red Aggro,2,Joe Dixon,Izzet Elementals,0,0,False,Andrei Ionov won 2-0-0
11,Michael Almasy,Izzet Spellementals,2,Cody Treu,Dimir Excruciator,0,0,False,Michael Almasy won 2-0-0
11,Kris Melby,Boros Aggro,1,jahmed13,Azorius Tempo,2,0,False,jahmed13 won 2-1-0
11,Jacob Norris,Izzet Elementals,1,Thatcher Koenecke,Azorius Tempo,2,0,False,Thatcher Koenecke won 2-1-0
11,Michael Byars,Azorius Tempo,0,Brett Klyn,Izzet Prowess,2,0,False,Brett Klyn won 2-0-0
11,Dana Fischer,Mono-Green Landfall,2,JodyK,Bant Omniscience,0,0,False,Dana Fischer won 2-0-0
11,Robert Rose,Five-Color Control,0,Justin Blackburn,Dimir Midrange,2,0,False,Justin Blackburn won 2-0-0
11,uncannyox,Izzet Elementals,0,Andrew Debevoise,Dimir Midrange,2,0,False,Andrew Debevoise won 2-0-0
11,Conor Panuccio,Izzet Lessons,2,Dylan Brown,Dimir Excruciator,0,0,False,Conor Panuccio won 2-0-0
11,Nathan Johnson,Azorius Tokens,0,Philip_Waldrop,Izzet Lessons,2,0,False,Philip_Waldrop won 2-0-0
11,Oliver Voegeli,Dimir Excruciator,0,Luke Deratzou,Izzet Lessons,2,0,False,Luke Deratzou won 2-0-0
11,FDiesel01,Gruul Landfall,2,Connor Laehn,Dimir Midrange,1,0,False,FDiesel01 won 2-1-0
11,Julian Korfine,Dimir Excruciator,2,Andrew Bujorian,Izzet Lessons,1,0,False,Julian Korfine won 2-1-0
11,Pedro da Silva,Dimir Midrange,0,Tristan Pouloaky,Mono-Green Landfall,2,0,False,Tristan Pouloaky won 2-0-0
11,Chase Santayana,Dimir Excruciator,1,William Dou,Izzet Lessons,2,0,False,William Dou won 2-1-0
11,Rafael Marin,Izzet Lessons,0,Gabriel Clark,Bant Airbending,2,0,False,Gabriel Clark won 2-0-0
11,Jason Ye,Four-Color Midrange,0,Jeff Pyka,Grixis Monument,2,0,False,Jeff Pyka won 2-0-0
11,Daniel Will,Dimir Control,1,Michael Moore,Dimir Midrange,2,0,False,Michael Moore won 2-1-0
11,Zach Zakfeld,Izzet Spellementals,2,Andrew Zemke,Mono-Green Landfall,0,0,False,Zach Zakfeld won 2-0-0
11,Sylvie Sibila,Dimir Excruciator,0,Justin Brickman,Dimir Excruciator,2,0,False,Justin Brickman won 2-0-0
11,dirk_mathews0263,Boros Dragons,2,Nathan Choi,Simic Rhythm,1,0,False,dirk_mathews0263 won 2-1-0
11,J.D. Emerick,Boros Dragons,2,Ben Kill,Mono-Black Midrange,1,0,False,J.D. Emerick won 2-1-0
11,djstillio,Izzet Lessons,0,Drew Weissmann,Selesnya Landfall,2,0,False,Drew Weissmann won 2-0-0
11,Jim Bishop,Izzet Spellementals,1,Jason Cornell,Izzet Prowess,2,0,False,Jason Cornell won 2-1-0
11,kalillazaro,Mono-White Aggro,2,Aiden Lum,Mono-Green Landfall,1,0,False,kalillazaro won 2-1-0
11,Slater Claudel,Simic Rhythm,2,Michael Belfatto,Azorius Control,0,0,False,Slater Claudel won 2-0-0
11,Stephen Hanlin,Azorius Tempo,1,Steve Cassity,Mono-Green Landfall,2,0,False,Steve Cassity won 2-1-0
11,Colin Sabor,Azorius Tempo,1,Austin Clark,Izzet Prowess,2,0,False,Austin Clark won 2-1-0
11,Amir Momin,Izzet Prowess,2,Adam Fischer,Mono-Green Landfall,1,0,False,Amir Momin won 2-1-0
11,Jacob Mitchell-Rabaey,Izzet Blink,1,Anthony Pepe,Mono-Green Landfall,1,1,False,1-1-1 Draw
11,Jacob DuBois,Bant Airbending,1,IsaakWard,Izzet Prowess,2,0,False,IsaakWard won 2-1-0
11,Evan Coker,Mono-Green Landfall,1,BraydenPlaysCards,Mono-Red Aggro,2,0,False,BraydenPlaysCards won 2-1-0
11,Nathan Goldberg,Simic Rhythm,2,Jurrd,Izzet Elementals,1,0,False,Nathan Goldberg won 2-1-0
12,Jordan Vonderwell,Mono-Green Landfall,1,Maxx Kominowski,Izzet Lessons,2,0,False,Maxx Kominowski won 2-1-0
12,Prez Kuhnke,Izzet Lessons,1,Neil Estrada,Mono-Green Landfall,2,0,False,Neil Estrada won 2-1-0
12,Sergeykr,Sultai Reanimator,1,Tyson Roylance,Bant Airbending,2,0,False,Tyson Roylance won 2-1-0
12,Jason Reid,Izzet Spellementals,1,Moomkes,Izzet Elementals,2,0,False,Moomkes won 2-1-0
12,TerryEdwards,Mono-Green Landfall,0,Philip Silberman,Mono-Green Landfall,2,,False,Philip Silberman won 2-0-0
12,Omri Khaykovich,Izzet Lessons,2,Isaac Murray-Stark,Izzet Spellementals,0,0,False,Omri Khaykovich won 2-0-0
12,John Wager,Izzet Spellementals,2,Allen Norman,Mono-Green Landfall,0,0,False,John Wager won 2-0-0
12,Chris Danis,Dimir Midrange,2,Kristopher McNeill,Bant Airbending,1,0,False,Chris Danis won 2-1-0
12,Christopher Kral,Azorius Tempo,1,Devon Straub,Dimir Excruciator,2,0,False,Devon Straub won 2-1-0
12,Alan Hubbard,Simic Rhythm,1,BoshNRoll_Brian,Simic Rhythm,2,0,False,BoshNRoll_Brian won 2-1-0
12,Grayson Nemets,Simic Rhythm,2,John Slimak,Temur Rhythm,0,0,False,Grayson Nemets won 2-0-0
12,Mae French,Izzet Lessons,2,Haven Gilbert-Avila,Dimir Midrange,1,,False,Mae French won 2-1-0
12,Jack Yudt,Izzet Lessons,2,Wentong Zhang,Boros Dragons,0,0,False,Jack Yudt won 2-0-0
12,Will Krueger,Izzet Lessons,2,Jon Kennedy,Azorius Tempo,1,0,False,Will Krueger won 2-1-0
12,Elijah Herr,Simic Rhythm,2,Rohit Golconda,Azorius Tempo,0,0,False,Elijah Herr won 2-0-0
12,AWaynee1337,Izzet Spellementals,2,Tyler Steinwand,Izzet Elementals,0,0,False,AWaynee1337 won 2-0-0
12,Alan Ke,Simic Rhythm,0,Vasilios Morikis,Mono-Green Landfall,2,0,False,Vasilios Morikis won 2-0-0
12,Gavin Meagher,Izzet Prowess,2,Elle Ashby,Izzet Prowess,0,0,False,Gavin Meagher won 2-0-0
12,Gavin Perry,Mono-Green Landfall,2,BrandonBurks,Sultai Control,1,0,False,Gavin Perry won 2-1-0
12,Bruxx,Temur Harmonizer,1,Amir Momin,Izzet Prowess,2,0,False,Amir Momin won 2-1-0
12,Gabriel Nicholas,Izzet Prowess,0,Robert Wagner Krankel,Izzet Prowess,2,0,False,Robert Wagner Krankel won 2-0-0
12,RobertFalk,Azorius Tempo,0,Gabriel Maxson,Izzet Lessons,1,0,False,Gabriel Maxson won 1-0-0
12,Darkonekosuke,Mono-Green Landfall,0,Mike Gallichet,Izzet Prowess,2,0,False,Mike Gallichet won 2-0-0
12,Evan Higgins,Izzet Spellementals,2,Samuel Potter,Dimir Midrange,0,0,False,Evan Higgins won 2-0-0
12,Mickey Cushing,Dimir Excruciator,1,Tim Wilson,Mono-Green Landfall,2,0,False,Tim Wilson won 2-1-0
12,Ted Loewenthal,Mono-Green Landfall,2,Ryan Overturf,Izzet Prowess,1,0,False,Ted Loewenthal won 2-1-0
12,Liam Etelson,Mono-Green Landfall,2,Ashersf,Izzet Looting,1,0,False,Liam Etelson won 2-1-0
12,Camari Bolger,Temur Harmonizer,1,Garland Muller,Dimir Midrange,2,0,False,Garland Muller won 2-1-0
12,Danilo Prieto,Mono-Green Landfall,2,Basta,Izzet Elementals,1,0,False,Danilo Prieto won 2-1-0
12,Hotgirlz,Boros Dragons,2,Chris Hamilton,Mono-Green Landfall,1,0,False,Hotgirlz won 2-1-0
12,Greg Schafer,Dimir Midrange,2,Michael Gwynn,Grixis Elementals,1,0,False,Greg Schafer won 2-1-0
12,Zevin Faust,Azorius Tempo,2,Nick Osterude,Izzet Lessons,0,0,False,Zevin Faust won 2-0-0
12,Matt Xu,Mono-Green Landfall,2,Anibal Z,Izzet Lessons,1,0,False,Matt Xu won 2-1-0
12,Robert Pounds,Rakdos Monument,1,Harrison Kanfer,Izzet Lessons,2,0,False,Harrison Kanfer won 2-1-0
12,Ivan Espinosa,Bant Airbending,2,john norman,Mono-Red Aggro,1,0,False,Ivan Espinosa won 2-1-0
12,Jakob Pablo,Izzet Lessons,2,Keegan Wolohan,Izzet Spellementals,1,0,False,Jakob Pablo won 2-1-0
12,Slavisa Tosanovic,Dimir Bounce,0,Ryan Normandin,Dimir Excruciator,2,0,False,Ryan Normandin won 2-0-0
12,Alex Poulosky,Izzet Prowess,2,Bradley Schlesinger,Izzet Elementals,1,0,False,Alex Poulosky won 2-1-0
12,Austin Walker,Azorius Tempo,2,Jackson McMillan,Gruul Landfall,1,0,False,Austin Walker won 2-1-0
12,Samuel Coleman,Dimir Midrange,2,Aleksander Jones,Azorius Tempo,0,0,False,Samuel Coleman won 2-0-0
12,James Drake,Izzet Lessons,1,Trenton Hawes,Dimir Excruciator,2,0,False,Trenton Hawes won 2-1-0
12,Jordan Selesnick,Dimir Midrange,2,Izaak van Til,Izzet Prowess,1,0,False,Jordan Selesnick won 2-1-0
12,Harrison Harp,Jeskai Control,1,Michael DeBenedetto-Plummer,Dimir Excruciator,2,0,False,Michael DeBenedetto-Plummer won 2-1-0
12,mgarza,Boros Dragons,1,Leonard Routh,Izzet Prowess,0,0,False,mgarza won 1-0-0
12,Jerry Gao,Bant Airbending,2,GKraeft,Esper Pixie,1,0,False,Jerry Gao won 2-1-0
12,Benji Solomon,Mono-Green Landfall,2,William Hahn,Temur Harmonizer,1,0,False,Benji Solomon won 2-1-0
12,Richard Nealston,Grixis Elementals,2,Simon Kamerow,Boros Dragons,1,0,False,Richard Nealston won 2-1-0
12,Ethan Kolby,Izzet Lessons,0,Nico Ferrigno,Mono-Green Landfall,2,0,False,Nico Ferrigno won 2-0-0
12,James Dimitrov,Izzet Lessons,1,Joseph Puglisi,Temur Rhythm,2,0,False,Joseph Puglisi won 2-1-0
12,KevinK1,Izzet Lessons,2,jpmitnik,Izzet Elementals,0,0,False,KevinK1 won 2-0-0
12,Parker Goff,Dimir Excruciator,1,Angus Johnson,Izzet Spellementals,2,0,False,Angus Johnson won 2-1-0
12,Richard LIU,Izzet Otters,2,Luce Sedania,Azorius Tempo,0,0,False,Richard LIU won 2-0-0
12,Ronan Casey,Izzet Lessons,2,Reed Johnston,Grixis Elementals,0,0,False,Ronan Casey won 2-0-0
12,Zane Toledo,Izzet Spellementals,1,Pete Ingram,Mono-Green Landfall,2,0,False,Pete Ingram won 2-1-0
12,Berkley Gryder,Azorius Tempo,0,Zach Flynn,Izzet Lessons,2,0,False,Zach Flynn won 2-0-0
12,Alfredo Barragan,Izzet Lessons,1,Conor Panuccio,Izzet Lessons,2,0,False,Conor Panuccio won 2-1-0
12,Talonflame23185,Mono-Green Landfall,0,Collins Mullen,Izzet Prowess,2,0,False,Collins Mullen won 2-0-0
12,John Puglisi Clark,Mono-Green Landfall,0,ch4rm2nd0r,Mono-Red Aggro,2,0,False,ch4rm2nd0r won 2-0-0
12,Gabriel Joglar,Dimir Excruciator,1,Christopher Henderson,Azorius Otters,2,0,False,Christopher Henderson won 2-1-0
12,Evan Vetter,Dimir Excruciator,2,Paul Green,Izzet Spellementals,0,0,False,Evan Vetter won 2-0-0
12,Jonathan Stange,Boros Dragons,2,Evan Heritage,Izzet Lessons,0,0,False,Jonathan Stange won 2-0-0
12,Fanchen Yang,Izzet Elementals,2,Joshua Willis,Izzet Lessons,1,0,False,Fanchen Yang won 2-1-0
12,Joseph Nunez,Simic Rhythm,1,Matthew Bond,Izzet Prowess,2,0,False,Matthew Bond won 2-1-0
12,ericmarkel,Mono-Red Aggro,1,Sam Bogue,Mono-Green Landfall,2,0,False,Sam Bogue won 2-1-0
12,wallace69,Izzet Lessons,2,Logan Hulley,Izzet Elementals,1,0,False,wallace69 won 2-1-0
12,Nathan Kirner,Jeskai Control,2,travis bryant,Boros Dragons,0,0,False,Nathan Kirner won 2-0-0
12,Hunter Ovington,Mono-Green Landfall,2,Mikey Bishara,Izzet Elementals,1,0,False,Hunter Ovington won 2-1-0
12,Zach Zakfeld,Izzet Spellementals,0,sabastian daniels,Izzet Elementals,2,0,False,sabastian daniels won 2-0-0
12,Justin Blackburn,Dimir Midrange,2,Yinan Wan,Sultai Reanimator,0,0,False,Justin Blackburn won 2-0-0
12,Jackisch,Dimir Midrange,1,Daniel Genova,Four-Color Rhythm,2,0,False,Daniel Genova won 2-1-0
12,Damian Del Nero,Simic Rhythm,2,Cheech2k10,Mono-Green Landfall,0,0,False,Damian Del Nero won 2-0-0
12,The Dark Stream,Sultai Rhythm,0,Trevor Dalrymple,Dimir Excruciator,2,0,False,Trevor Dalrymple won 2-0-0
12,Jeff Pyka,Grixis Monument,2,Connor Mullaly,Simic Rhythm,1,0,False,Jeff Pyka won 2-1-0
12,Ryan Goldberg,Dimir Excruciator,0,Luke Deratzou,Izzet Lessons,2,0,False,Luke Deratzou won 2-0-0
12,BraydenPlaysCards,Mono-Red Aggro,1,Philip_Waldrop,Izzet Lessons,2,0,False,Philip_Waldrop won 2-1-0
12,jahmed13,Azorius Tempo,2,Aaron Lewis,Azorius Tempo,1,0,False,jahmed13 won 2-1-0
